MHM Id,Classification,Container,Userid,latitude,longitude,date,Photo,,,,,,,,,
7639,neither,puddle or still water next to a creek stream or river,51350801,7.1958,2.0563,2/20/19,https://data.globe.gov/system/photos/2019/02/20/970931/original.jpg,,,,,,,,,
7639,neither,puddle or still water next to a creek stream or river,51350801,7.1958,2.0563,2/20/19,https://data.globe.gov/system/photos/2019/02/20/970932/original.jpg,,,,,,,,,
9639,culex,rain gutter or other architectural feature,52708168,5.5361,-0.2255,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008225/original.jpg,,,,,,,,,
9639,culex,rain gutter or other architectural feature,52708168,5.5361,-0.2255,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008226/original.jpg,,,,,,,,,
9639,culex,rain gutter or other architectural feature,52708168,5.5361,-0.2255,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008227/original.jpg,,,,,,,,,
9612,culex,ditch,53307209,6.1125,-0.2537,3/25/19,https://data.globe.gov/system/photos/2019/03/25/1007179/original.jpg,,,,,,,,,
9609,culex,ditch,53310106,6.0842,-0.2645,3/25/19,https://data.globe.gov/system/photos/2019/03/25/1007157/original.jpg,,,,,,,,,
9609,culex,ditch,53310106,6.0842,-0.2645,3/25/19,https://data.globe.gov/system/photos/2019/03/25/1007158/original.jpg,,,,,,,,,
9609,culex,ditch,53310106,6.0842,-0.2645,3/25/19,https://data.globe.gov/system/photos/2019/03/25/1007159/original.jpg,,,,,,,,,
9826,neither,puddle vehhicle or animal tracks,53320296,10.8638,0.208,3/30/19,https://data.globe.gov/system/photos/2019/03/30/1014260/original.jpg,,,,,,,,,
9641,culex,well or cistern,53321459,5.649,-0.1157,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008333/original.jpg,,,,,,,,,
9641,culex,well or cistern,53321459,5.649,-0.1157,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008334/original.jpg,,,,,,,,,
9805,neither,ditch,53947158,10.898,0.1833,3/30/19,https://data.globe.gov/system/photos/2019/03/30/1013952/original.jpg,,,,,,,,,
11231,aedes,dish or pot,54652846,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036846/original.jpg,,,,,,,,,
11229,aedes,dish or pot,54653248,-1.2745,36.9057,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036839/original.jpg,,,,,,,,,
11229,aedes,dish or pot,54653248,-1.2745,36.9057,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036840/original.jpg,,,,,,,,,
11229,aedes,dish or pot,54653248,-1.2745,36.9057,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036841/original.jpg,,,,,,,,,
11229,culex,dish or pot,54653248,-1.2745,36.9057,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036842/original.jpg,,,,,,,,,
11229,aedes,dish or pot,54653248,-1.2745,36.9057,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036844/original.jpg,,,,,,,,,
11229,aedes,dish or pot,54653248,-1.2745,36.9057,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036845/original.jpg,,,,,,,,,
11230,aedes,dish or pot,54653525,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036843/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079919/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079921/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079922/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079923/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079924/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079925/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079926/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079927/original.jpg,,,,,,,,,
12307,culex,tree holes,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1079928/original.jpg,,,,,,,,,
12308,culex,swamp or wetland,54655310,1.4799,35.0127,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080008/original.jpg,,,,,,,,,
12308,culex,swamp or wetland,54655310,1.4799,35.0127,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080009/original.jpg,,,,,,,,,
12308,culex,swamp or wetland,54655310,1.4799,35.0127,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080010/original.jpg,,,,,,,,,
12308,culex,swamp or wetland,54655310,1.4799,35.0127,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080011/original.jpg,,,,,,,,,
12308,culex,swamp or wetland,54655310,1.4799,35.0127,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080012/original.jpg,,,,,,,,,
12308,culex,swamp or wetland,54655310,1.4799,35.0127,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080013/original.jpg,,,,,,,,,
12244,culex,swamp or wetland,54655310,1.4799,35.0127,5/20/19,https://data.globe.gov/system/photos/2019/05/20/1076238/original.jpg,,,,,,,,,
12244,culex,swamp or wetland,54655310,1.4799,35.0127,5/20/19,https://data.globe.gov/system/photos/2019/05/20/1076239/original.jpg,,,,,,,,,
12244,culex,swamp or wetland,54655310,1.4799,35.0127,5/20/19,https://data.globe.gov/system/photos/2019/05/20/1076240/original.jpg,,,,,,,,,
12243,aedes,flower or plant pot/tray,54655310,1.4799,35.0127,5/20/19,https://data.globe.gov/system/photos/2019/05/20/1076235/original.jpg,,,,,,,,,
12243,aedes,flower or plant pot/tray,54655310,1.4799,35.0127,5/20/19,https://data.globe.gov/system/photos/2019/05/20/1076236/original.jpg,,,,,,,,,
12161,aedes,flower or plant pot/tray,54655310,1.4799,35.0127,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072174/original.jpg,,,,,,,,,
12161,aedes,flower or plant pot/tray,54655310,1.4799,35.0127,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072175/original.jpg,,,,,,,,,
12161,aedes,flower or plant pot/tray,54655310,1.4799,35.0127,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072176/original.jpg,,,,,,,,,
12164,culex,flower or plant pot/tray,54655310,1.4799,35.0125,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072221/original.jpg,,,,,,,,,
12164,culex,flower or plant pot/tray,54655310,1.4799,35.0125,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072222/original.jpg,,,,,,,,,
12164,culex,flower or plant pot/tray,54655310,1.4799,35.0125,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072223/original.jpg,,,,,,,,,
12164,culex,flower or plant pot/tray,54655310,1.4799,35.0125,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072224/original.jpg,,,,,,,,,
12162,culex,tree holes,54655310,1.4799,35.0125,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072188/original.jpg,,,,,,,,,
12162,culex,tree holes,54655310,1.4799,35.0125,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072191/original.jpg,,,,,,,,,
12162,culex,tree holes,54655310,1.4799,35.0125,5/16/19,https://data.globe.gov/system/photos/2019/05/16/1072193/original.jpg,,,,,,,,,
12339,aedes,swamp or wetland,54655310,1.4799,35.0126,5/27/19,https://data.globe.gov/system/photos/2019/05/27/1083057/original.jpg,,,,,,,,,
12339,aedes,swamp or wetland,54655310,1.4799,35.0126,5/27/19,https://data.globe.gov/system/photos/2019/05/27/1083058/original.jpg,,,,,,,,,
12310,culex,flower or plant pot/tray,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080053/original.jpg,,,,,,,,,
12310,culex,flower or plant pot/tray,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080054/original.jpg,,,,,,,,,
12310,culex,flower or plant pot/tray,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080055/original.jpg,,,,,,,,,
12310,culex,flower or plant pot/tray,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080056/original.jpg,,,,,,,,,
12310,culex,flower or plant pot/tray,54655310,1.4799,35.0126,5/24/19,https://data.globe.gov/system/photos/2019/05/24/1080057/original.jpg,,,,,,,,,
12363,aedes,other,54656736,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1084062/original.jpg,,,,,,,,,
12363,culex,other,54656736,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1084063/original.jpg,,,,,,,,,
12363,aedes,other,54656736,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1084064/original.jpg,,,,,,,,,
12363,culex,other,54656736,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1084065/original.jpg,,,,,,,,,
12363,aedes,other,54656736,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1084066/original.jpg,,,,,,,,,
11228,aedes,dish or pot,54658419,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036837/original.jpg,,,,,,,,,
11228,aedes,dish or pot,54658419,-1.2214,36.8941,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036838/original.jpg,,,,,,,,,
19285,culex,animal trough or water bowl,55569379,12.479,-1.4262,12/14/19,https://data.globe.gov/system/photos/2019/12/14/1417978/original.jpg,,,,,,,,,
19248,aedes,plant clumps (bamboo etc),55569379,12.47,-1.4244,12/11/19,https://data.globe.gov/system/photos/2019/12/11/1412684/original.jpg,,,,,,,,,
19247,aedes,plant clumps (bamboo etc),55569379,12.47,-1.4244,12/11/19,https://data.globe.gov/system/photos/2019/12/11/1412681/original.jpg,,,,,,,,,
19249,neither,plant clumps (bamboo etc),55569379,12.47,-1.4244,12/11/19,https://data.globe.gov/system/photos/2019/12/11/1412694/original.jpg,,,,,,,,,
37993,culex,well or cistern,58423201,-34.049,23.3435,5/30/22,https://data.globe.gov/system/photos/2022/05/30/2880612/original.jpg,,,,,,,,,
37993,culex,well or cistern,58423201,-34.049,23.3435,5/30/22,https://data.globe.gov/system/photos/2022/05/30/2880613/original.jpg,,,,,,,,,
37993,culex,well or cistern,58423201,-34.049,23.3435,5/30/22,https://data.globe.gov/system/photos/2022/05/30/2880614/original.jpg,,,,,,,,,
15192,aedes,adult mosquito trap,58513154,-1.2987,36.7596,8/15/19,https://data.globe.gov/system/photos/2019/08/15/1168074/original.jpg,,,,,,,,,
15192,aedes,adult mosquito trap,58513154,-1.2987,36.7596,8/15/19,https://data.globe.gov/system/photos/2019/08/15/1168075/original.jpg,,,,,,,,,
15192,aedes,adult mosquito trap,58513154,-1.2987,36.7596,8/15/19,https://data.globe.gov/system/photos/2019/08/15/1168076/original.jpg,,,,,,,,,
15192,culex,adult mosquito trap,58513154,-1.2987,36.7596,8/15/19,https://data.globe.gov/system/photos/2019/08/15/1168077/original.jpg,,,,,,,,,
22046,culex,trash container,58635079,-18.9237,47.5525,3/26/20,https://data.globe.gov/system/photos/2020/03/26/1541667/original.jpg,,,,,,,,,
22046,culex,trash container,58635079,-18.9237,47.5525,3/26/20,https://data.globe.gov/system/photos/2020/03/26/1541668/original.jpg,,,,,,,,,
22046,culex,trash container,58635079,-18.9237,47.5525,3/26/20,https://data.globe.gov/system/photos/2020/03/26/1541669/original.jpg,,,,,,,,,
22046,culex,trash container,58635079,-18.9237,47.5525,3/26/20,https://data.globe.gov/system/photos/2020/03/26/1541670/original.jpg,,,,,,,,,
22046,culex,trash container,58635079,-18.9237,47.5525,3/26/20,https://data.globe.gov/system/photos/2020/03/26/1541671/original.jpg,,,,,,,,,
22046,culex,trash container,58635079,-18.9237,47.5525,3/26/20,https://data.globe.gov/system/photos/2020/03/26/1541672/original.jpg,,,,,,,,,
21397,culex,well or cistern,58711386,-18.9142,47.5536,3/9/20,https://data.globe.gov/system/photos/2020/03/09/1515939/original.jpg,,,,,,,,,
21397,culex,well or cistern,58711386,-18.9142,47.5536,3/9/20,https://data.globe.gov/system/photos/2020/03/09/1515940/original.jpg,,,,,,,,,
21240,neither,tire,58711386,-18.9228,47.5535,3/8/20,https://data.globe.gov/system/photos/2020/03/08/1514807/original.jpg,,,,,,,,,
21238,aedes,dish or pot,58711386,-18.9234,47.553,3/8/20,https://data.globe.gov/system/photos/2020/03/08/1514799/original.jpg,,,,,,,,,
21238,aedes,dish or pot,58711386,-18.9234,47.553,3/8/20,https://data.globe.gov/system/photos/2020/03/08/1514800/original.jpg,,,,,,,,,
21210,aedes,cement metal or plastic tank,58711386,-18.9231,47.5536,3/8/20,https://data.globe.gov/system/photos/2020/03/08/1514697/original.jpg,,,,,,,,,
21210,aedes,cement metal or plastic tank,58711386,-18.9231,47.5536,3/8/20,https://data.globe.gov/system/photos/2020/03/08/1514701/original.jpg,,,,,,,,,
15270,culex,dish or pot,59194601,10.2706,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170392/original.jpg,,,,,,,,,
15270,culex,dish or pot,59194601,10.2706,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170394/original.jpg,,,,,,,,,
15270,culex,dish or pot,59194601,10.2706,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170395/original.jpg,,,,,,,,,
15270,culex,dish or pot,59194601,10.2706,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170398/original.jpg,,,,,,,,,
15270,culex,dish or pot,59194601,10.2706,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170400/original.jpg,,,,,,,,,
15268,culex,dish or pot,59194801,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170387/original.jpg,,,,,,,,,
15268,culex,dish or pot,59194801,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170388/original.jpg,,,,,,,,,
15268,culex,dish or pot,59194801,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170389/original.jpg,,,,,,,,,
15268,aedes,dish or pot,59194801,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170390/original.jpg,,,,,,,,,
15276,culex,dish or pot,59195001,10.2704,1.378,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170494/original.jpg,,,,,,,,,
15276,culex,dish or pot,59195001,10.2704,1.378,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170495/original.jpg,,,,,,,,,
15276,aedes,dish or pot,59195001,10.2704,1.378,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170496/original.jpg,,,,,,,,,
15276,culex,dish or pot,59195001,10.2704,1.378,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170497/original.jpg,,,,,,,,,
15276,culex,dish or pot,59195001,10.2704,1.378,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170498/original.jpg,,,,,,,,,
15276,culex,dish or pot,59195001,10.2704,1.378,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170499/original.jpg,,,,,,,,,
15272,aedes,dish or pot,59195401,10.2689,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170404/original.jpg,,,,,,,,,
,aedes,dish or pot,59195401,10.2689,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170405/original.jpg,,,,,,,,,
,aedes,dish or pot,59195401,10.2689,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170406/original.jpg,,,,,,,,,
,aedes,dish or pot,59195401,10.2689,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170407/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170476/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170478/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170479/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170480/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170481/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170482/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170483/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170484/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170485/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170491/original.jpg,,,,,,,,,
15275,aedes,trash container,59196201,10.2708,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170477/original.jpg,,,,,,,,,
15570,neither,dish or pot,59196401,9.347,2.6399,8/27/19,https://data.globe.gov/system/photos/2019/08/27/1181113/original.jpg,,,,,,,,,
15274,aedes,dish or pot,59196401,10.2706,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170413/original.jpg,,,,,,,,,
15274,aedes,dish or pot,59196401,10.2706,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170414/original.jpg,,,,,,,,,
15274,aedes,dish or pot,59196401,10.2706,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170415/original.jpg,,,,,,,,,
15274,aedes,dish or pot,59196401,10.2706,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170416/original.jpg,,,,,,,,,
15274,aedes,dish or pot,59196401,10.2706,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170417/original.jpg,,,,,,,,,
15274,aedes,dish or pot,59196401,10.2706,1.3783,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170418/original.jpg,,,,,,,,,
15271,culex,dish or pot,59234701,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170393/original.jpg,,,,,,,,,
15271,culex,dish or pot,59234701,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170397/original.jpg,,,,,,,,,
15271,culex,dish or pot,59234701,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170399/original.jpg,,,,,,,,,
15271,culex,dish or pot,59234701,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170401/original.jpg,,,,,,,,,
15271,culex,dish or pot,59234701,10.272,1.3782,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170402/original.jpg,,,,,,,,,
15273,aedes,dish or pot,59234701,10.2689,1.3787,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170409/original.jpg,,,,,,,,,
15273,aedes,dish or pot,59234701,10.2689,1.3787,8/18/19,https://data.globe.gov/system/photos/2019/08/18/1170410/original.jpg,,,,,,,,,
15965,culex,tire,59498301,6.4223,2.3349,9/2/19,https://data.globe.gov/system/photos/2019/09/02/1188395/original.jpg,,,,,,,,,
15965,culex,tire,59498301,6.4223,2.3349,9/2/19,https://data.globe.gov/system/photos/2019/09/02/1188396/original.jpg,,,,,,,,,
15965,culex,tire,59498301,6.4223,2.3349,9/2/19,https://data.globe.gov/system/photos/2019/09/02/1188397/original.jpg,,,,,,,,,
15965,culex,tire,59498301,6.4223,2.3349,9/2/19,https://data.globe.gov/system/photos/2019/09/02/1188398/original.jpg,,,,,,,,,
16613,aedes,tire,59537701,6.4345,2.3674,9/11/19,https://data.globe.gov/system/photos/2019/09/11/1199835/original.jpg,,,,,,,,,
16613,aedes,tire,59537701,6.4345,2.3674,9/11/19,https://data.globe.gov/system/photos/2019/09/11/1199836/original.jpg,,,,,,,,,
17489,culex,cement metal or plastic tank,59538301,6.4726,2.2946,9/25/19,https://data.globe.gov/system/photos/2019/09/25/1218248/original.jpg,,,,,,,,,
17489,culex,cement metal or plastic tank,59538301,6.4726,2.2946,9/25/19,https://data.globe.gov/system/photos/2019/09/25/1218249/original.jpg,,,,,,,,,
17489,culex,cement metal or plastic tank,59538301,6.4726,2.2946,9/25/19,https://data.globe.gov/system/photos/2019/09/25/1218250/original.jpg,,,,,,,,,
17489,culex,cement metal or plastic tank,59538301,6.4726,2.2946,9/25/19,https://data.globe.gov/system/photos/2019/09/25/1218251/original.jpg,,,,,,,,,
17489,culex,cement metal or plastic tank,59538301,6.4726,2.2946,9/25/19,https://data.globe.gov/system/photos/2019/09/25/1218252/original.jpg,,,,,,,,,
17489,culex,cement metal or plastic tank,59538301,6.4726,2.2946,9/25/19,https://data.globe.gov/system/photos/2019/09/25/1218253/original.jpg,,,,,,,,,
16606,culex,tire,59538301,6.4723,2.2913,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1199771/original.jpg,,,,,,,,,
16606,culex,tire,59538301,6.4723,2.2913,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1199772/original.jpg,,,,,,,,,
16606,culex,tire,59538301,6.4723,2.2913,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1199773/original.jpg,,,,,,,,,
16606,culex,tire,59538301,6.4723,2.2913,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1199774/original.jpg,,,,,,,,,
16057,aedes,pond,59538301,6.4302,2.3492,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1191353/original.jpg,,,,,,,,,
16057,aedes,pond,59538301,6.4302,2.3492,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1191354/original.jpg,,,,,,,,,
16057,aedes,pond,59538301,6.4302,2.3492,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1191355/original.jpg,,,,,,,,,
16057,aedes,pond,59538301,6.4302,2.3492,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1191356/original.jpg,,,,,,,,,
16057,aedes,pond,59538301,6.4302,2.3492,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1191357/original.jpg,,,,,,,,,
16607,neither,tire,59538301,6.4766,2.2944,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1199779/original.jpg,,,,,,,,,
16607,neither,tire,59538301,6.4766,2.2944,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1199780/original.jpg,,,,,,,,,
17003,culex,puddle vehhicle or animal tracks,59538501,6.3712,2.4417,9/17/19,https://data.globe.gov/system/photos/2019/09/17/1206418/original.jpg,,,,,,,,,
17003,culex,puddle vehhicle or animal tracks,59538501,6.3712,2.4417,9/17/19,https://data.globe.gov/system/photos/2019/09/17/1206419/original.jpg,,,,,,,,,
17003,culex,puddle vehhicle or animal tracks,59538501,6.3712,2.4417,9/17/19,https://data.globe.gov/system/photos/2019/09/17/1206420/original.jpg,,,,,,,,,
17003,culex,puddle vehhicle or animal tracks,59538501,6.3712,2.4417,9/17/19,https://data.globe.gov/system/photos/2019/09/17/1206421/original.jpg,,,,,,,,,
16433,culex,tire,59538501,6.3824,2.4575,9/10/19,https://data.globe.gov/system/photos/2019/09/10/1198047/original.jpg,,,,,,,,,
16433,culex,tire,59538501,6.3824,2.4575,9/10/19,https://data.globe.gov/system/photos/2019/09/10/1198048/original.jpg,,,,,,,,,
16433,culex,tire,59538501,6.3824,2.4575,9/10/19,https://data.globe.gov/system/photos/2019/09/10/1198049/original.jpg,,,,,,,,,
16356,culex,can or bottle,59538501,6.3893,2.4573,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1197058/original.jpg,,,,,,,,,
16356,culex,can or bottle,59538501,6.3893,2.4573,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1197059/original.jpg,,,,,,,,,
16356,culex,can or bottle,59538501,6.3893,2.4573,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1197060/original.jpg,,,,,,,,,
16356,culex,can or bottle,59538501,6.3893,2.4573,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1197061/original.jpg,,,,,,,,,
16356,culex,can or bottle,59538501,6.3893,2.4573,9/7/19,https://data.globe.gov/system/photos/2019/09/07/1197062/original.jpg,,,,,,,,,
16355,culex,can or bottle,59538501,6.3691,2.4393,9/9/19,https://data.globe.gov/system/photos/2019/09/09/1197044/original.jpg,,,,,,,,,
16355,culex,can or bottle,59538501,6.3691,2.4393,9/9/19,https://data.globe.gov/system/photos/2019/09/09/1197046/original.jpg,,,,,,,,,
16355,culex,can or bottle,59538501,6.3691,2.4393,9/9/19,https://data.globe.gov/system/photos/2019/09/09/1197047/original.jpg,,,,,,,,,
16056,culex,puddle or still water next to a creek stream or river,59538501,6.4296,2.3509,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1191302/original.jpg,,,,,,,,,
16056,culex,puddle or still water next to a creek stream or river,59538501,6.4296,2.3509,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1191303/original.jpg,,,,,,,,,
16056,culex,puddle or still water next to a creek stream or river,59538501,6.4296,2.3509,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1191304/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214584/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214585/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214586/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214587/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214588/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214589/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214590/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214591/original.jpg,,,,,,,,,
17325,culex,rain gutter or other architectural feature,59538901,6.4543,2.344,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214592/original.jpg,,,,,,,,,
17326,aedes,tire,59538901,6.4264,2.3396,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214595/original.jpg,,,,,,,,,
17326,aedes,tire,59538901,6.4264,2.3396,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214596/original.jpg,,,,,,,,,
17326,aedes,tire,59538901,6.4264,2.3396,9/13/19,https://data.globe.gov/system/photos/2019/09/13/1214597/original.jpg,,,,,,,,,
17322,aedes,lake,59538901,6.4296,2.3509,9/4/19,https://data.globe.gov/system/photos/2019/09/04/1214560/original.jpg,,,,,,,,,
